Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM0159,Radio,Groceries,Johor,430757.0,97151.0,,27991.0,,5090.0,0.6623,432178.0,0.3,,24/6/2023,5/5/2023,2.0,3.0,Low
CAM0160,Email,Automotive,Sabah,468381.0,288912.0,677836.0,7538.0,0.6217,9225.0,0.5057,121059.0,4.51,,,1/9/2023,3.0,1.0,
CAM0161,TV,Automotive,,,436874.0,879918.0,20690.0,0.2506,5394.0,0.0233,585676.0,,196.0,7/12/2023,26/9/2023,4.0,10.0,Low
CAM0162,TV,Automotive,,299125.0,166788.0,130885.0,43689.0,0.6019,7327.0,,897815.0,0.34,160.0,22/9/2023,16/4/2023,1.0,2.0,Low
CAM0163,Billboard,Automotive,Kuala Lumpur,70190.0,236887.0,717049.0,15580.0,0.6356,3588.0,0.19,166345.0,2.93,,31/10/2023,21/12/2023,1.0,9.0,Low
CAM0164,Social Media,Electronics,Johor,152979.0,365640.0,992701.0,,0.6279,4547.0,0.4501,908352.0,2.18,281.0,2/5/2023,17/4/2023,2.0,1.0,Low
CAM0165,TV,Electronics,Kuala Lumpur,419998.0,334562.0,188338.0,35533.0,3.842427363,4978.0,0.1994,165752.0,,306.0,23/5/2023,5/9/2023,4.0,10.0,Low
CAM0166,Email,Automotive,Johor,322614.0,,595290.0,11050.0,0.2808,,,388852.0,0.79,203.0,29/8/2023,22/11/2023,1.0,2.0,Medium
CAM0167,TV,Automotive,Johor,143039.0,333146.0,618531.0,41959.0,0.8567,1596.0,0.4405,61592.0,4.73,40.0,20/10/2023,8/4/2023,4.0,5.0,Low
CAM0168,Email,Groceries,Kuala Lumpur,57558.0,11311.0,,15138.0,0.006,7558.0,0.5934,661168.0,1.34,228.0,9/4/2023,30/8/2023,4.0,,Medium
CAM0169,,Fashion,Johor,,70451.0,,66579.16034,0.0086,8409.0,0.6835,896352.0,1.86,108.0,29/12/2023,7/1/2023,1.0,7.0,Low
CAM0170,Social Media,Electronics,Sarawak,26117.0,130586.0,,40763.0,0.8899,2828.0,0.117,154719.0,1.27,165.0,16/7/2023,21/1/2023,4.0,5.0,Low
CAM0171,Radio,Groceries,Kuala Lumpur,375641.0,46319.0,,38367.0,0.7899,5178.0,0.1527,924017.0,,,16/12/2023,27/1/2023,3.0,2.0,Medium
CAM0172,Radio,Automotive,Sarawak,140052.0,315549.0,979786.0,,0.9973,6170.0,0.9975,609947.0,3.34,302.0,,21/7/2023,5.0,10.0,High
CAM0173,Social Media,Electronics,Kuala Lumpur,254510.0,97162.0,312047.0,39003.0,0.4507,3998.0,0.5032,729173.0,,142.0,16/11/2023,8/1/2023,4.0,4.0,Low
CAM0174,Billboard,Groceries,Kuala Lumpur,406629.0,,684459.0,49577.0,0.8422,6747.0,0.1503,,4.49,156.0,4/4/2023,17/10/2023,5.0,3.0,Medium
CAM0175,Radio,Groceries,Johor,474698.0,,956837.0,33147.0,0.9396,4115.0,0.5375,673159.0,1.55,28.0,13/7/2023,3/3/2023,2.0,,Medium
CAM0176,Email,Health,Penang,169368.0,47630.0,615547.0,25691.0,0.0659,9902.0,0.9838,347872.0,24.00101769,181.0,23/10/2023,,,10.0,High
CAM0177,Billboard,Electronics,Penang,,209241.0,790702.0,35784.0,0.7419,9680.0,0.3386,69123.0,4.27,80.0,30/7/2023,22/5/2023,3.0,,Medium
CAM0178,Social Media,,,,36501.0,489954.0,,0.5498,1345.0,0.7654,866680.0,1.11,211.0,27/12/2023,9/2/2023,2.0,44.45747469,Medium
CAM0179,Social Media,Health,Johor,406773.0,116369.0,947710.0,47495.0,0.8164,9361.0,0.6177,592728.0,3.6,278.0,19/1/2023,7/9/2023,1.0,4.0,Low
CAM0180,Radio,Groceries,Kuala Lumpur,,14076.0,251480.0,,0.3554,6690.497349,0.11,143541.0,,138.0,23/9/2023,1/5/2023,2.0,9.0,Low
CAM0181,Radio,Automotive,Sarawak,459016.0,106318.0,277883.0,7568.0,,7294.0,0.8139,807205.0,,35.0,10/1/2023,9/11/2023,2.0,,High
CAM0182,Email,Automotive,Penang,,270728.0,,31730.0,0.2956,4601.0,0.2636,642286.0,,119.0,21/6/2023,26/2/2023,2.0,,High
CAM0183,Billboard,Automotive,Johor,85009.0,116426.0,733648.0,47870.0,0.5643,3045.0,0.3876,153312.0,0.85,107.0,9/5/2023,7/7/2023,,8.0,High
CAM0184,Email,Groceries,Kuala Lumpur,299190.0,179342.0,788758.0,38218.0,0.8083,8041.0,0.6855,859115.0,0.55,261.0,2/4/2023,3/6/2023,3.0,,
CAM0185,TV,Fashion,,226526.0,250010.0,838462.0,33859.0,0.0705,,0.6715,,0.52,1854.05775,17/10/2023,22/6/2023,1.0,6.0,
CAM0186,Radio,,Johor,194069.0,73624.0,344001.0,32345.0,0.2002,3326.0,0.1858,404526.0,1.32,36.0,22/3/2023,28/12/2023,1.0,6.0,Low
CAM0187,,Electronics,Sarawak,494650.0,39480.0,207908.0,44529.0,,9852.0,,,3.28,1102.980531,22/12/2023,10/10/2023,3.0,2.0,Medium
CAM0188,,Health,Penang,403158.0,121014.0,839916.0,444.0,0.1912,,0.209,102387.0,4.73,357.0,20/9/2023,21/4/2023,4.0,9.0,Low
CAM0189,Social Media,Groceries,Kuala Lumpur,458354.0,180921.0,814924.0,23285.0,0.0365,1407.0,0.6862,,1.71,149.0,19/4/2023,25/4/2023,4.0,7.0,Low
CAM0190,Billboard,Automotive,Johor,197622.0,33024.0,71736.0,37349.0,0.4431,4840.0,0.2044,479984.0,2.93,144.0,27/9/2023,4/1/2023,1.0,6.0,Low
CAM0191,Email,Groceries,Kuala Lumpur,452595.0,188727.0,774290.0,19520.0,0.7978,1929.0,0.5295,367919.0,,231.0,23/12/2023,2/4/2023,9.211087736,6.0,Medium
CAM0192,Billboard,Health,Kuala Lumpur,317828.0,326960.0,,27201.0,0.6983,400.0,0.438,,0.34,,19/9/2023,19/11/2023,3.0,9.0,High
CAM0193,,Groceries,Penang,35732.0,118660.0,693550.0,18996.0,,,0.934,666793.0,2.25,159.0,7/5/2023,15/6/2023,2.0,3.0,Low
CAM0194,Billboard,Electronics,Sabah,169057.0,382054.0,82139.0,,0.7605,7798.0,0.2745,755872.0,4.09,,17/7/2023,31/1/2023,4.0,9.0,Medium
CAM0195,Social Media,Electronics,Sarawak,297653.0,342858.0,,43644.0,0.5134,1847.0,0.7261,481519.0,1.28,5.0,25/1/2023,21/8/2023,3.0,5.0,Low
CAM0196,Social Media,Fashion,Sarawak,222351.0,285853.0,130946.0,11471.0,0.5292,3579.0,0.6073,592191.0,21.9217216,264.0,31/10/2023,17/4/2023,,1.0,Low
CAM0197,Billboard,,Penang,,403214.0,475577.0,11074.0,,4825.0,0.5543,4893201.271,2.03,121.0,9/12/2023,26/6/2023,,1.0,Low
CAM0198,TV,Electronics,Kuala Lumpur,95603.0,443754.0,794478.0,48163.0,0.1373,,,,4.16,127.0,1/7/2023,5/11/2023,2.0,1.0,High
CAM0199,Billboard,Electronics,Johor,430556.0,121041.0,326679.0,42185.0,0.1357,5979.0,0.3446,979597.0,3.96,117.0,28/12/2023,19/7/2023,1.0,2.0,Medium
CAM0200,Billboard,Fashion,Sabah,,298730.0,602909.0,22028.0,0.4855,674.0,0.8507,447236.0,3.89,163.0,10/2/2023,9/4/2023,4.0,7.0,Medium
CAM0201,TV,Groceries,Kuala Lumpur,386545.0,381990.0,837225.0,3847.0,0.0945,,0.184,716671.0,1.74,9.0,5/8/2023,29/11/2023,4.0,3.0,Low
CAM0202,Social Media,Health,Johor,197380.0,2744951.992,201529.0,13755.0,0.2392,8933.0,0.8411,202814.0,0.99,215.0,18/1/2023,12/9/2023,2.0,7.0,Medium
CAM0203,TV,Groceries,Johor,125898.0,,571568.0,9958.0,0.8173,8770.0,,958294.0,1.79,122.0,7/2/2023,19/8/2023,3.0,8.0,High
CAM0204,Social Media,Groceries,Johor,,374003.0,799176.0,47647.0,0.2019,6346.0,0.9315,507784.0,1.87,22.0,5/4/2023,6/1/2023,1.0,8.0,High
CAM0205,Social Media,Health,Johor,298972.0,331930.0,293604.0,1339.0,0.3549,815.0,0.6498,,4.32,51.0,27/11/2023,12/7/2023,4.0,1.0,Medium
CAM0206,Radio,Groceries,Sarawak,178523.0,70436.0,600838.0,1433.0,,6077.0,,90542.0,4.4,201.0,22/3/2023,4/5/2023,5.0,2.0,High
CAM0207,TV,Electronics,Penang,192566.0,174832.0,574950.0,48676.0,5.408498904,1850.0,0.3542,783747.0,14.91152337,127.0,2/12/2023,3/9/2023,4.0,9.0,High
CAM0208,Radio,,Sabah,324970.0,320584.0,19544.0,,0.2527,105.0,0.0693,703930.0,0.93,71.0,3/4/2023,1/6/2023,5.0,4.0,High
CAM0209,Social Media,Fashion,Sarawak,,91855.0,64819.0,22881.0,0.1358,7065.0,0.5151,544493.0,2.79,230.0,14/12/2023,9/5/2023,3.0,6.0,High
CAM0210,Email,Groceries,Kuala Lumpur,370998.0,230745.0,437576.0,39695.0,,3815.0,0.3305,779981.0,4.83,239.0,25/2/2023,,3.0,5.0,Low
CAM0211,Radio,Groceries,Sabah,362600.0,288789.0,,4286.0,0.0015,,0.3041,538392.0,4.37,285.0,8/7/2023,9/5/2023,,6.0,High
CAM0212,Social Media,Fashion,Penang,99692.0,10615.0,612472.0,33091.0,0.2585,964.0,0.7114,901043.0,4.29,39.0,6/12/2023,8/7/2023,1.0,4.0,High
CAM0213,Social Media,Automotive,Penang,130884.0,72270.0,350883.0,36503.0,0.9346,,0.9657,,1.97,355.0,7/12/2023,5/3/2023,1.0,8.0,High
CAM0214,Email,,Sarawak,339042.0,16868.0,,46526.0,,6036.0,0.2978,927332.0,4.04,30.0,8/6/2023,11/12/2023,4.0,5.0,Medium
CAM0215,TV,Health,Sarawak,335005.0,10274.0,437426.0,3624.0,0.8236,184.0,0.0708,,0.68,184.0,13/4/2023,15/12/2023,1.0,9.0,Medium
CAM0216,Radio,Electronics,Johor,220529.0,277798.0,355837.0,36379.0,0.0118,8163.0,,382787.0,3.03,320.0,25/11/2023,21/7/2023,2.0,10.0,High
CAM0217,TV,Groceries,Penang,,441645.0,838288.0,48969.0,0.2498,2493.0,0.9975,,4.66,351.0,3/1/2023,,3.0,6.0,High
CAM0218,Radio,Electronics,Penang,491977.0,89878.0,142922.0,1681.0,0.6662,3644.0,0.5785,482802.0,2.96,,8/6/2023,4/8/2023,3.0,7.0,High
CAM0219,Radio,,Johor,382212.0,195712.0,579424.0,8405.0,0.865,6774.0,0.0838,538360.0,4.32,95.0,7/1/2023,4/12/2023,3.0,9.0,High
CAM0220,Social Media,Automotive,Sarawak,59183.0,181711.0,995895.0,31630.0,0.4994,2369.0,,432611.0,3.37,359.0,5/11/2023,25/10/2023,5.0,1.0,Low
CAM0221,Billboard,Health,Penang,47607.0,212084.0,327587.0,13185.0,0.928,9464.0,0.0648,77545.0,4.52,186.0,29/1/2023,4/9/2023,4.0,2.0,
CAM0222,TV,Groceries,Kuala Lumpur,386799.0,144962.0,331393.0,3872.0,0.0732,2542.0,0.8722,423822.0,0.13,207.0,8/5/2023,18/6/2023,,3.0,Low
CAM0223,Billboard,Electronics,Penang,102599.0,,327336.0,16809.0,0.0557,8036.0,0.3922,673700.0,0.5,,17/12/2023,2/4/2023,5.0,10.0,
CAM0224,Radio,Fashion,Johor,218123.0,60708.0,989746.0,34124.0,,6881.0,0.5347,268726.0,21.68408776,89.0,23/11/2023,,18.42217547,7.0,High
CAM0225,Email,Groceries,Johor,26564.0,315950.0,269508.0,38522.0,0.4482,1484.0,0.8006,841402.0,0.88,139.0,30/6/2023,13/1/2023,,8.0,Low
CAM0226,TV,Groceries,Johor,155085.0,339336.0,,27181.0,0.2068,,0.925,286316.0,0.53,238.0,12/11/2023,8/7/2023,3.0,3.0,High
CAM0227,Email,Groceries,Johor,380911.0,,12936.0,43048.0,0.4435,8035.0,0.5197,,1.17,27.0,23/2/2023,11/10/2023,1.0,6.0,Medium
CAM0228,Billboard,Electronics,Penang,,224648.0,915693.0,41160.0,0.9189,6571.0,0.9577,,0.28,143.0,8/10/2023,,4.0,5.0,Low
CAM0229,Email,Electronics,Sabah,,334682.0,,,0.239,,0.4978,,3.71,,22/11/2023,16/11/2023,5.0,5.0,High
CAM0230,Email,Automotive,Kuala Lumpur,31622.0,16610.0,199366.0,44871.0,0.1316,3088.0,0.1684,503224.0,1.9,293.0,5/7/2023,27/5/2023,3.0,10.0,
CAM0231,,Groceries,Sarawak,,432051.0,174795.0,37010.0,0.4832,7953.0,0.0054,620901.0,0.78,364.0,14/10/2023,21/11/2023,3.0,,Low
CAM0232,Social Media,Automotive,Sarawak,442504.0,124252.0,337827.0,19794.0,0.4357,4267.0,,102544.0,4.48,87.0,16/3/2023,21/5/2023,4.0,10.0,High
CAM0233,,Electronics,Sarawak,341254.0,372906.0,986105.0,4728.0,0.5387,13206.9443,0.6435,359052.0,4.06,88.0,5/9/2023,3/4/2023,3.0,8.0,High
CAM0234,TV,Groceries,Kuala Lumpur,218816.0,170539.0,195407.0,,0.5313,56.0,0.0751,512616.0,3.24,167.0,3/12/2023,19/6/2023,27.63326321,7.0,High
CAM0235,,Groceries,Johor,275393.0,322206.0,695863.0,,0.1366,3118.0,0.1167,599351.0,0.88,138.0,27/5/2023,17/8/2023,2.0,5.0,Low
CAM0236,Social Media,Automotive,Kuala Lumpur,78508.0,313346.0,448197.0,39578.0,,4063.0,,7919.0,4.49,130.0,,21/7/2023,2.0,8.0,Low
CAM0237,TV,Fashion,Kuala Lumpur,316697.0,,764661.0,49419.0,0.4144,3952.0,,,4.83,221.0,24/2/2023,,5.0,4.0,High
CAM0238,Social Media,Groceries,Penang,383832.0,420696.0,,42779.0,0.8656,671.0,0.3115,844671.0,1.82,243.0,20/2/2023,15/11/2023,2.0,1.0,Low
CAM0239,Billboard,Automotive,,195097.0,239307.0,47714.0,1712.0,0.1369,8172.0,,916377.0,,284.0,15/7/2023,30/4/2023,1.0,2.0,High
CAM0240,TV,Health,Johor,264408.0,263165.0,54262.0,37875.0,0.367,3030.0,0.6595,843079.0,1.9,106.0,,29/7/2023,5.0,10.0,Low
CAM0241,News,Health,Malacca,,3020470.0,9537700.0,26384.0,0.9684,8502.0,4.174334175,1137350.0,,240.0,6/5/2023,8/6/2023,4.0,3.0,High
CAM0242,Billboard,Health,Johor,337567.0,348545.0,668824.0,27639.0,0.6129,6187.0,0.7072,954415.0,27.38729989,175.0,21/4/2023,15/5/2023,5.0,2.0,Low
CAM0243,TV,Automotive,Kuala Lumpur,265917.0,262505.0,533884.0,21070.0,0.2388,25996.16764,0.513,,3.75,244.0,7/10/2023,6/5/2023,5.0,7.0,High
CAM0244,Billboard,Electronics,Johor,477283.0,74267.0,592769.0,24963.0,,7259.0,0.0277,976252.0,3.2,72.0,8/6/2023,6/12/2023,,3.0,Medium
CAM0245,Social Media,Automotive,Kuala Lumpur,105074.0,134271.0,15190.0,7054.0,0.5814,3061.0,0.9207,713467.0,3.71,119.0,10/11/2023,7/7/2023,,1.0,High
CAM0246,Radio,Health,Kuala Lumpur,367570.0,387127.0,48033.0,1940.0,0.4814,5723.0,0.1936,386913.0,3.98,313.0,29/12/2023,1/3/2023,4.0,9.0,Low
CAM0247,Radio,Fashion,Johor,245996.0,363658.0,274793.0,13257.0,,1864.0,0.6377,983261.0,2.89,329.0,22/8/2023,2/1/2023,5.0,,Medium
CAM0248,Billboard,Fashion,Johor,393706.0,240842.0,277127.0,35411.0,0.3969,5288.0,0.7436,792608.0,3.28,291.0,10/3/2023,29/3/2023,5.0,4.0,High
CAM0249,Social Media,Automotive,Malacca,,126483.0,181142.0,27627.0,0.9651,1247.0,,4371017.77,0.71,57.0,16/6/2023,25/11/2023,3.0,1.0,High
CAM0250,Social Media,Fashion,Penang,227130.0,58542.0,443378.0,73813.59415,0.3675,8641.0,0.3023,739004.0,1.55,6.0,11/12/2023,31/12/2023,1.0,5.0,Low
CAM0251,Email,Electronics,Sarawak,381434.0,364951.0,886366.0,15671.0,0.7567,4056.0,0.5676,360752.0,1.56,130.0,22/12/2023,30/3/2023,5.0,4.0,Low
CAM0252,Social Media,Electronics,Sarawak,271353.0,,596022.0,36456.0,0.1515,3152.0,0.9543,435615.0,1.31,314.0,3/8/2023,7/10/2023,,9.0,High
CAM0253,Radio,Fashion,,96568.0,358034.0,111754.0,41881.0,0.512,8055.0,0.2619,,1.27,334.0,28/11/2023,17/2/2023,3.0,9.0,High
CAM0254,Email,Health,Penang,277463.0,269294.0,416606.0,31884.0,0.2071,5143.0,0.1667,126999.0,3.16,27.0,19/4/2023,26/1/2023,2.0,,Low
CAM0255,TV,Electronics,Johor,21827.0,138808.0,375346.0,25183.0,0.9699,2051.0,0.9369,171071.0,1.88,28.0,22/10/2023,28/4/2023,4.0,10.0,Low
CAM0256,Email,Groceries,Johor,89155.0,270944.0,819598.0,32046.0,0.0654,5241.0,0.4732,,4.01,194.0,7/5/2023,15/6/2023,2.0,7.0,Low
CAM0257,Social Media,Health,Penang,76748.0,15409.0,530249.0,14521.0,0.7007,2321.0,0.6193,821201.0,1.88,47.0,8/1/2023,11/11/2023,2.0,9.0,High
CAM0258,TV,Fashion,Penang,307624.0,196358.0,605802.0,49631.0,0.9638,6358.0,0.2739,437845.0,3.01,,17/2/2023,28/9/2023,1.0,6.0,Low
CAM0259,Radio,Groceries,Kuala Lumpur,236627.0,57199.0,43728.0,20017.0,0.9464,7210.0,0.8438,25515.0,4.49,306.0,16/6/2023,6/8/2023,3.0,9.0,Low
CAM0260,Email,Electronics,Penang,407450.0,,141738.0,26109.0,0.7694,2007.0,0.991,178283.0,2.39,191.0,13/10/2023,6/3/2023,4.0,10.0,High
CAM0261,Social Media,Automotive,Sarawak,309035.0,1290418.831,804241.0,1870.0,0.935,4347.0,0.5359,629594.0,,210.0,12/2/2023,13/3/2023,5.0,5.0,High
CAM0262,TV,Health,Kuala Lumpur,452468.0,251025.0,2164812.35,12382.0,0.2856,3493.0,0.9874,827048.0,2.47,228.0,12/1/2023,10/8/2023,3.0,2.0,High
CAM0263,TV,Groceries,Kuala Lumpur,277094.0,447048.0,252388.0,19774.0,0.8317,9964.0,0.4852,897161.0,2.48,22.0,10/1/2023,29/7/2023,5.0,1.0,High
CAM0264,TV,Electronics,Kuala Lumpur,166736.0,328767.0,237801.0,6240.0,0.4072,7757.0,,686840.0,4.01,,1/9/2023,21/8/2023,2.0,4.0,Low
CAM0265,Billboard,Groceries,Sarawak,425535.0,260509.0,914029.0,22159.0,0.3447,9787.0,0.795,540176.0,0.59,819.3569661,19/8/2023,16/2/2023,4.0,4.0,High
CAM0266,Radio,Fashion,Sarawak,325689.0,338468.0,840718.0,10688.0,0.8722,2078.0,0.499,,2.91,32.0,29/4/2023,16/3/2023,5.0,3.0,Low
CAM0267,TV,Fashion,Johor,,101312.0,809381.0,41305.0,0.6444,3827.0,0.7233,174606.0,3.03,39.0,26/7/2023,14/10/2023,3.0,7.0,Low
CAM0268,Radio,Fashion,Sarawak,174778.0,309146.0,294894.0,23191.0,0.9523,6758.0,0.3447,705653.0,0.84,232.0,16/11/2023,22/2/2023,,4.0,High
CAM0269,Social Media,Groceries,Penang,106458.0,80557.0,746863.0,6281.0,0.0738,39.0,0.1633,69835.0,4.63,136.0,27/12/2023,6/9/2023,4.0,2.0,High
CAM0270,TV,Groceries,Sarawak,439719.0,331820.0,709583.0,42652.0,0.4829,5239.0,,720540.0,1.61,328.0,3/11/2023,6/3/2023,5.0,2.0,High
CAM0271,Billboard,Groceries,Sabah,135617.0,222813.0,639041.0,40581.0,0.5897,1508.0,0.211537205,360262.0,0.1,358.0,4/4/2023,22/7/2023,5.0,3.0,Medium
CAM0272,Email,Groceries,Johor,273136.0,417736.0,916515.0,40126.0,0.9725,2552.0,0.8033,745836.0,0.68,287.0,20/12/2023,28/2/2023,4.0,5.0,Medium
CAM0273,Email,Electronics,Johor,365280.0,111467.0,47146.0,36645.0,0.4132,1453.0,0.0174,819436.0,2.71,166.0,9/5/2023,23/1/2023,1.0,7.0,
CAM0274,Social Media,Groceries,Johor,2725643.696,140236.0,571171.0,8504.0,0.5951,1921.0,0.2678,691091.0,,31.0,30/11/2023,7/4/2023,2.0,4.0,Medium
CAM0275,Billboard,Groceries,Kuala Lumpur,204960.0,323396.0,962330.0,29987.0,0.0967,6251.0,0.6577,260983.0,1.83,119.0,,6/12/2023,4.0,,Medium
CAM0276,Email,Health,Kuala Lumpur,197005.0,179702.0,693759.0,36734.0,0.795480104,8621.0,,457928.0,4.41,150.0,,24/10/2023,9.211087736,3.0,Low
CAM0277,Radio,Automotive,Johor,317158.0,10518.0,141619.0,2275.0,0.3458,2650.0,0.6736,411967.0,,272.0,1/9/2023,18/12/2023,4.0,7.0,High
CAM0278,TV,Groceries,Sabah,326767.0,,785921.0,2263.0,,2629.0,0.0573,292238.0,4.77,168.0,15/4/2023,24/7/2023,2.0,4.0,Low
CAM0279,,Groceries,Penang,429285.0,195493.0,201676.0,9683.0,0.6754,9338.0,0.4819,19987.0,2.54,174.0,18/6/2023,22/5/2023,5.0,7.0,High
CAM0280,Radio,Automotive,,,136007.0,571710.0,36251.0,0.7605,2410.0,0.3858,36834.0,2.78,316.0,7/12/2023,11/10/2023,1.0,4.0,Medium
CAM0281,TV,Electronics,Johor,438984.0,91844.0,491952.0,9217.0,0.5321,3428.0,0.431,723853.0,1.83,15.0,17/8/2023,24/6/2023,3.0,,Medium
CAM0282,Social Media,Automotive,Penang,,148758.0,643659.0,3916.0,0.4519,,,299556.0,1.93,358.0,,1/6/2023,4.0,3.0,Low
CAM0283,Billboard,Health,Johor,188233.0,340450.0,,4952.0,0.0335,201.0,0.7878,728439.0,2.6,329.0,10/12/2023,31/5/2023,3.0,7.0,Low
CAM0284,Social Media,Electronics,Kuala Lumpur,411380.0,172524.0,839154.0,31554.0,0.0017,8668.0,0.4847,47874.0,0.14,176.0,21/7/2023,2/7/2023,,1.0,Medium
CAM0285,Radio,Fashion,Johor,461430.0,395846.0,443847.0,40981.0,0.0152,4989.0,0.4132,157723.0,1.1,17.0,3/7/2023,1/6/2023,2.0,9.0,High
CAM0286,Email,Fashion,Kuala Lumpur,70957.0,98272.0,68403.0,37776.0,0.0687,7105.0,0.6176,431218.0,3.95,304.0,,29/8/2023,2.0,6.0,High
CAM0287,Radio,Electronics,Kuala Lumpur,235184.0,402235.0,156310.0,12946.0,0.5126,1148.0,0.5321,15501.0,4.52,26.0,21/5/2023,21/1/2023,2.0,9.0,Low
CAM0288,Radio,Electronics,Kuala Lumpur,424993.0,293907.0,805176.0,5283.0,0.757,4814.0,0.4332,41836.0,4.58,30.0,17/2/2023,30/12/2023,1.0,9.0,High
CAM0289,Email,Health,Kuala Lumpur,180762.0,115907.0,561576.0,8611.0,0.5403,6110.0,,731360.0,2.91,248.0,22/9/2023,3/7/2023,5.0,1.0,Medium
CAM0290,Email,Electronics,Sarawak,344729.0,42736.0,635755.0,2924.0,0.5124,2429.0,,674863.0,,89.0,31/12/2023,30/9/2023,,2.0,Medium
CAM0291,Radio,Electronics,Johor,466260.0,274971.0,935149.0,4198.0,0.7513,275.0,0.6254,544962.0,4.57,245.0,30/11/2023,28/12/2023,5.0,8.0,Medium
CAM0292,Email,Electronics,Sarawak,113228.0,148447.0,,35925.0,0.7128,4449.0,0.8104,80034.0,3.74,22.0,5/10/2023,10/6/2023,2.0,2.0,Low
CAM0293,Billboard,Groceries,Penang,365590.0,300512.0,1829965.095,94830.56489,0.8211,851.0,0.0343,186121.0,1.28,70.0,13/1/2023,18/9/2023,3.0,,Low
CAM0294,TV,Health,Penang,105452.0,441396.0,12617.0,12554.0,,2859.0,0.8959,558763.0,,225.0,8/5/2023,12/4/2023,4.0,4.0,Medium
CAM0295,Billboard,Health,Sarawak,,132647.0,759795.0,12768.0,0.1131,3884.0,,289147.0,2.28,274.0,8/10/2023,,3.0,9.0,Low
CAM0296,Email,Electronics,Johor,,313366.0,989681.0,,0.2469,674.0,0.9812,549972.0,4.92,210.0,12/1/2023,26/1/2023,3.0,3.0,High
CAM0297,Radio,Automotive,Sabah,,358002.0,911968.0,411.0,0.5562,1624.0,0.7987,449287.0,3.48,230.0,17/2/2023,1/3/2023,3.0,7.0,High
CAM0298,Email,Health,Johor,,377610.0,378667.0,,0.3247,594.0,2.724747645,505996.0,,8.0,8/5/2023,22/5/2023,5.0,,High
CAM0299,Billboard,Electronics,,327896.0,267478.0,,27619.0,,5182.0,0.4472,302058.0,2.87,8.0,25/3/2023,7/2/2023,2.0,6.0,Low
CAM0300,Email,Fashion,Penang,478834.0,275385.0,770490.0,42147.0,0.7003,11090.49144,0.7456,94172.0,2.96,276.0,7/9/2023,20/1/2023,1.0,1.0,Medium
CAM0301,,Health,Kuala Lumpur,194497.0,21906.0,710355.0,19916.0,0.6383,4375.0,0.5905,839932.0,1.92,,1/10/2023,30/9/2023,3.0,8.0,Medium
CAM0302,TV,Health,Sarawak,371953.0,343896.0,689021.0,6460.0,0.6679,5091.0,0.6649,443653.0,4.39,157.0,27/7/2023,29/4/2023,3.0,4.0,High
CAM0303,TV,Electronics,Kuala Lumpur,209452.0,427625.0,250263.0,1568.0,0.138,2118.0,0.3665,459989.0,,182.0,,19/10/2023,3.0,2.0,Medium
CAM0304,Billboard,Health,Sabah,10400.0,,3152.0,15582.0,0.3175,,0.8212,746744.0,0.32,94.0,18/1/2023,15/4/2023,1.0,9.0,Low
CAM0305,TV,Health,Sarawak,285920.0,,932212.0,34447.0,0.6164,1653.0,0.039,502274.0,,253.0,28/9/2023,11/2/2023,1.0,10.0,High
CAM0306,Billboard,Groceries,Sabah,308297.0,250855.0,195353.0,7879.0,0.618,8389.0,0.7705,855520.0,3.16,55.0,,6/3/2023,3.0,5.0,Medium
CAM0307,Billboard,Health,Sabah,326876.0,310320.0,7422473.41,44460.0,0.0952,6798.0,0.4531,692556.0,1.54,363.0,12/8/2023,13/8/2023,,3.0,High
CAM0308,Email,Electronics,Sabah,288781.0,211752.0,145965.0,43809.0,0.7279,3044.0,0.7999,7574800.156,0.13,84.0,13/5/2023,24/11/2023,4.0,7.0,Medium
CAM0309,TV,Automotive,Penang,239973.0,316278.0,908631.0,47000.0,0.5416,9675.0,0.9204,402583.0,,131.0,16/6/2023,28/10/2023,5.0,3.0,Low
CAM0310,Social Media,Health,Penang,396034.0,268440.0,635715.0,12937.0,2.672659989,,0.2942,895482.0,,235.0,20/4/2023,20/1/2023,5.0,,Low
CAM0311,Social Media,Electronics,Kuala Lumpur,365995.0,363666.0,835225.0,,0.8524,7284.0,0.8498,350641.0,,,18/3/2023,15/12/2023,4.0,2.0,Low
CAM0312,Social Media,Health,Kuala Lumpur,444641.0,,,,0.0638,7701.0,0.4841,213461.0,3.87,174.0,9/6/2023,13/12/2023,5.0,6.0,Low
CAM0313,Billboard,Health,Sarawak,121294.0,361544.0,652070.0,49557.0,0.679,9313.0,0.9664,,1.46,255.0,20/8/2023,,4.0,5.0,High
CAM0314,Email,Health,Johor,245029.0,261786.0,859144.0,49358.0,,3806.0,0.0269,524383.0,3.55,123.0,30/1/2023,19/9/2023,3.0,3.0,High
CAM0315,Email,Electronics,Kuala Lumpur,,76200.0,803199.0,40846.0,0.2044,,0.3824,,,150.0,25/7/2023,29/3/2023,,8.0,High
CAM0316,Email,,Kuala Lumpur,231006.0,88533.0,956937.0,2336.0,0.8306,7677.0,0.5287,680825.0,3.18,220.0,25/4/2023,7/6/2023,3.0,9.0,Low
